ID	Coyote	Fox	Site	Block	Year	WolfPresent	EdgeDistance	Zone	Coyote:FoxRatio	Fox:CoyoteRatio	CoyotePrice	FoxPrice
4228	237	21	Saskatch	Z010	2008	NoWolf	287.31	NoWolf	2.40	0.42	25	16
4229	0	0	Saskatch	Z011	2008	NoWolf	275.53	NoWolf	1.77	0.56	25	16
4230	0	0	Saskatch	Z012	2008	NoWolf	254.38	NoWolf	1.68	0.60	25	16
4231	476	65	Saskatch	Z013	2008	NoWolf	269.84	NoWolf	2.68	0.37	25	16
4232	451	19	Saskatch	Z014	2008	NoWolf	241.27	NoWolf	2.80	0.36	25	16
4233	312	26	Saskatch	Z015	2008	NoWolf	260.99	NoWolf	1.63	0.61	25	16
4234	203	27	Saskatch	Z016	2008	NoWolf	200.19	NoWolf	1.16	0.87	25	16
4235	240	4	Saskatch	Z017	2008	NoWolf	176.12	NoWolf	2.83	0.35	25	16
4236	196	29	Saskatch	Z018	2008	NoWolf	259.53	NoWolf	2.10	0.48	25	16
4237	26	5	Saskatch	Z019	2008	NoWolf	275.22	NoWolf	2.82	0.35	25	16
4238	452	45	Saskatch	Z021	2008	NoWolf	153.61	NoWolf	2.91	0.34	25	16
4239	12	2	Saskatch	Z022	2008	NoWolf	150.38	NoWolf	3.71	0.27	25	16
4240	19	0	Saskatch	Z023	2008	NoWolf	197.45	NoWolf	3.01	0.33	25	16
4241	174	1	Saskatch	Z024	2008	NoWolf	202.82	NoWolf	4.95	0.20	25	16
4242	284	54	Saskatch	Z025	2008	NoWolf	194.38	NoWolf	2.53	0.40	25	16
4243	175	2	Saskatch	Z026	2008	NoWolf	173.97	NoWolf	3.06	0.33	25	16
4244	1	0	Saskatch	Z027	2008	NoWolf	116.47	NoWolf	1.78	0.56	25	16
4245	60	7	Saskatch	Z028	2008	NoWolf	133.32	NoWolf	4.42	0.23	25	16
4246	171	4	Saskatch	Z029	2008	NoWolf	141.90	NoWolf	3.29	0.30	25	16
4247	246	40	Saskatch	Z030	2008	NoWolf	81.95	NoWolf	3.45	0.29	25	16
4248	387	41	Saskatch	Z031	2008	NoWolf	198.93	NoWolf	2.03	0.49	25	16
4249	102	6	Saskatch	Z032	2008	NoWolf	159.44	NoWolf	2.67	0.38	25	16
4250	287	9	Saskatch	Z033	2008	NoWolf	152.09	NoWolf	3.96	0.25	25	16
4251	134	12	Saskatch	Z034	2008	NoWolf	109.11	NoWolf	4.62	0.22	25	16
4252	14	2	Saskatch	Z035	2008	NoWolf	64.72	NoWolf	5.12	0.20	25	16
4253	178	27	Saskatch	Z036	2008	NoWolf	138.51	NoWolf	3.23	0.31	25	16
4254	1406	165	Saskatch	Z037	2008	NoWolf	50.16	NoWolf	3.49	0.29	25	16
4255	241	35	Saskatch	Z038	2008	NoWolf	140.06	NoWolf	3.12	0.32	25	16
4256	604	59	Saskatch	Z039	2008	NoWolf	81.83	NoWolf	4.19	0.24	25	16
4257	451	45	Saskatch	Z040	2008	NoWolf	52.17	NoWolf	3.36	0.30	25	16
4258	381	44	Saskatch	Z041	2008	NoWolf	61.13	NoWolf	2.77	0.36	25	16
4259	196	13	Saskatch	Z042	2008	Wolf	2.67	Transition	3.62	0.28	25	16
4260	319	28	Saskatch	Z043	2008	Wolf	50.71	Transition	2.45	0.41	25	16
4261	32	11	Saskatch	Z044	2008	NoWolf	46.63	NoWolf	3.69	0.27	25	16
4262	844	35	Saskatch	Z045	2008	NoWolf	48.41	NoWolf	5.71	0.18	25	16
4263	76	11	Saskatch	Z046	2008	NoWolf	75.22	NoWolf	7.59	0.13	25	16
4264	1460	77	Saskatch	Z047	2008	Wolf	12.86	Transition	7.60	0.13	25	16
4265	456	47	Saskatch	Z048	2008	NoWolf	12.16	NoWolf	4.62	0.22	25	16
4266	301	40	Saskatch	Z049	2008	Wolf	59.29	Transition	4.58	0.22	25	16
4267	151	47	Saskatch	Z050	2008	Wolf	87.51	Transition	2.18	0.46	25	16
4268	272	32	Saskatch	Z051	2008	Wolf	50.89	Transition	2.51	0.40	25	16
4269	144	12	Saskatch	Z052	2008	Wolf	7.87	Transition	4.13	0.24	25	16
4270	439	41	Saskatch	Z053	2008	Wolf	60.14	Transition	4.17	0.24	25	16
4271	975	91	Saskatch	Z054	2008	Wolf	6.73	Transition	4.45	0.22	25	16
4272	368	24	Saskatch	Z055	2008	Wolf	106.35	Transition	6.60	0.15	25	16
4273	1	0	Saskatch	A111	2009	NoWolf	7.68	NoWolf	2.44	0.41	28	16
4274	0	0	Saskatch	H025	2009	Wolf	97.15	Transition	2.81	0.36	28	16
4275	0	0	Saskatch	H044	2009	Wolf	76.85	Transition	1.50	0.67	28	16
4276	0	0	Saskatch	H075	2009	Wolf	123.44	Transition	0.91	1.10	28	16
4277	4	2	Saskatch	H100	2009	Wolf	58.67	Transition	2.04	0.49	28	16
4278	2	3	Saskatch	H101	2009	Wolf	107.96	Transition	2.89	0.35	28	16
4279	38	8	Saskatch	H102	2009	Wolf	12.51	Transition	6.11	0.16	28	16
4280	24	6	Saskatch	H103	2009	Wolf	24.20	Transition	4.97	0.20	28	16
4281	40	17	Saskatch	H104	2009	Wolf	3.26	Transition	10.11	0.10	28	16
4282	41	18	Saskatch	H105	2009	Wolf	60.18	Transition	3.98	0.25	28	16
4283	1	0	Saskatch	H106	2009	Wolf	11.64	Transition	4.12	0.24	28	16
4284	0	0	Saskatch	H110	2009	Wolf	35.90	Transition	2.17	0.46	28	16
4285	0	2	Saskatch	M037	2009	Wolf	158.25	Transition	2.14	0.47	28	16
4286	84	29	Saskatch	M038	2009	Wolf	145.85	Transition	2.69	0.37	28	16
4287	0	0	Saskatch	M041	2009	Wolf	75.67	Transition	3.29	0.30	28	16
4288	80	2	Saskatch	M047	2009	Wolf	59.77	Transition	10.08	0.10	28	16
4289	0	0	Saskatch	M049	2009	Wolf	63.33	Transition	3.88	0.26	28	16
4290	66	0	Saskatch	M052	2009	Wolf	115.80	Transition	5.61	0.18	28	16
4291	19	4	Saskatch	M053	2009	Wolf	141.60	Transition	1.50	0.66	28	16
4292	77	14	Saskatch	M054	2009	Wolf	60.48	Transition	9.08	0.11	28	16
4293	88	8	Saskatch	M055	2009	Wolf	53.30	Transition	8.32	0.12	28	16
4294	0	0	Saskatch	M056	2009	Wolf	63.99	Transition	4.92	0.20	28	16
4295	63	2	Saskatch	M058	2009	Wolf	89.70	Transition	9.03	0.11	28	16
4296	5	0	Saskatch	M060	2009	Wolf	85.15	Transition	2.38	0.42	28	16
4297	131	17	Saskatch	M081	2009	Wolf	83.75	Transition	7.11	0.14	28	16
4298	0	0	Saskatch	M38B	2009	Wolf	135.98	Transition	3.52	0.28	28	16
4299	0	4	Saskatch	N005	2009	Wolf	246.92	Wolf	0.36	2.81	28	16
4300	2	14	Saskatch	N006	2009	Wolf	240.88	Wolf	0.21	4.78	28	16
4301	3	6	Saskatch	N007	2009	Wolf	283.04	Wolf	0.25	3.97	28	16
4302	0	3	Saskatch	N008	2009	Wolf	375.17	Wolf	0.03	31.52	28	16
4303	1	9	Saskatch	N009	2009	Wolf	383.87	Wolf	0.08	12.90	28	16
4304	0	3	Saskatch	N010	2009	Wolf	469.86	Wolf	0.04	27.94	28	16
4305	0	0	Saskatch	N011	2009	Wolf	316.57	Wolf	0.27	3.67	28	16
4306	1	1	Saskatch	N012	2009	Wolf	217.85	Wolf	0.67	1.49	28	16
4307	0	3	Saskatch	N013	2009	Wolf	222.22	Wolf	1.09	0.92	28	16
4308	2	3	Saskatch	N014	2009	Wolf	271.39	Wolf	0.58	1.71	28	16
4309	12	14	Saskatch	N015	2009	Wolf	298.05	Wolf	0.59	1.69	28	16
4310	0	3	Saskatch	N016	2009	Wolf	372.60	Wolf	0.11	9.01	28	16
4311	0	0	Saskatch	N017	2009	Wolf	407.90	Wolf	0.12	8.68	28	16
4312	0	2	Saskatch	N018	2009	Wolf	518.57	Wolf	0.09	10.66	28	16
4313	2	4	Saskatch	N019	2009	Wolf	447.20	Wolf	0.11	9.47	28	16
4314	1	1	Saskatch	N021	2009	Wolf	273.45	Wolf	0.53	1.88	28	16
4315	0	0	Saskatch	N022	2009	Wolf	595.88	Wolf	0.04	26.50	28	16
4316	0	0	Saskatch	N023	2009	Wolf	702.31	Wolf	0.10	10.26	28	16
4317	0	0	Saskatch	N024	2009	Wolf	741.42	Wolf	na	na	28	16
4318	0	3	Saskatch	N026	2009	Wolf	572.95	Wolf	0.09	11.50	28	16
4319	7	6	Saskatch	N028	2009	Wolf	190.76	Transition	0.70	1.44	28	16
4320	0	0	Saskatch	N031	2009	Wolf	243.65	Wolf	1.14	0.88	28	16
4321	0	5	Saskatch	N032	2009	Wolf	277.91	Wolf	0.15	6.70	28	16
4322	0	0	Saskatch	N033	2009	Wolf	325.92	Wolf	0.32	3.11	28	16
4323	0	0	Saskatch	N034	2009	Wolf	308.95	Wolf	0.13	7.60	28	16
4324	1	5	Saskatch	N035	2009	Wolf	237.73	Wolf	0.27	3.70	28	16
4325	0	3	Saskatch	N050	2009	Wolf	725.41	Wolf	0.01	167.00	28	16
4326	0	14	Saskatch	N057	2009	Wolf	613.92	Wolf	0.02	60.33	28	16
4327	6	7	Saskatch	N066	2009	Wolf	240.73	Wolf	0.29	3.48	28	16
4328	0	1	Saskatch	N068	2009	Wolf	520.28	Wolf	0.03	37.67	28	16
4329	0	0	Saskatch	N071	2009	Wolf	288.48	Wolf	0.16	6.14	28	16
4330	0	0	Saskatch	N074	2009	Wolf	360.77	Wolf	0.20	5.13	28	16
4331	0	6	Saskatch	N078	2009	Wolf	436.02	Wolf	0.05	19.65	28	16
4332	1	2	Saskatch	N079	2009	Wolf	352.06	Wolf	0.06	15.66	28	16
4333	0	4	Saskatch	N080	2009	Wolf	638.78	Wolf	0.02	59.00	28	16
4334	0	0	Saskatch	N086	2009	Wolf	215.76	Wolf	0.56	1.80	28	16
4335	0	4	Saskatch	N090	2009	Wolf	163.41	Transition	0.36	2.81	28	16
4336	0	1	Saskatch	N093	2009	Wolf	661.57	Wolf	0.00	278.50	28	16
4337	33	13	Saskatch	P001	2009	Wolf	117.67	Transition	1.63	0.61	28	16
4338	91	2	Saskatch	P002	2009	Wolf	103.05	Transition	2.57	0.39	28	16
4339	5	4	Saskatch	P003	2009	Wolf	162.24	Transition	1.17	0.85	28	16
4340	4	5	Saskatch	P004	2009	Wolf	196.95	Transition	0.45	2.20	28	16
4341	33	18	Saskatch	P020	2009	NoWolf	235.86	NoWolf	1.47	0.68	28	16
4342	0	0	Saskatch	P027	2009	Wolf	17.82	Transition	6.71	0.15	28	16
4343	4	4	Saskatch	P029	2009	Wolf	136.34	Transition	2.45	0.41	28	16
4344	1	1	Saskatch	P030	2009	Wolf	154.43	Transition	1.17	0.85	28	16
4345	0	0	Saskatch	P036	2009	Wolf	148.26	Transition	0.32	3.13	28	16
4346	17	17	Saskatch	P062	2009	Wolf	122.38	Transition	1.86	0.54	28	16
4347	7	8	Saskatch	P063	2009	Wolf	129.18	Transition	1.36	0.73	28	16
4348	0	0	Saskatch	P064	2009	Wolf	93.99	Transition	1.44	0.69	28	16
4349	0	0	Saskatch	P065	2009	Wolf	198.53	Transition	0.71	1.41	28	16
4350	0	0	Saskatch	P069	2009	Wolf	169.44	Transition	0.43	2.30	28	16
4351	3	0	Saskatch	P072	2009	Wolf	142.77	Transition	0.56	1.79	28	16
4352	0	1	Saskatch	P073	2009	Wolf	158.92	Transition	1.17	0.85	28	16
4353	0	0	Saskatch	P085	2009	Wolf	68.02	Transition	1.32	0.76	28	16
4354	0	2	Saskatch	P088	2009	Wolf	177.64	Transition	0.38	2.66	28	16
4355	132	5	Saskatch	Z001	2009	NoWolf	347.73	NoWolf	3.54	0.28	28	16
4356	364	33	Saskatch	Z002	2009	NoWolf	410.27	NoWolf	4.63	0.22	28	16
4357	14	0	Saskatch	Z003	2009	NoWolf	445.70	NoWolf	6.92	0.14	28	16
4358	131	28	Saskatch	Z004	2009	NoWolf	347.78	NoWolf	1.96	0.51	28	16
4359	165	9	Saskatch	Z005	2009	NoWolf	329.51	NoWolf	3.68	0.27	28	16
4360	124	8	Saskatch	Z006	2009	NoWolf	379.08	NoWolf	6.24	0.16	28	16
4361	51	1	Saskatch	Z007	2009	NoWolf	397.56	NoWolf	1.50	0.66	28	16
4362	40	6	Saskatch	Z008	2009	NoWolf	329.21	NoWolf	1.46	0.68	28	16
4363	93	5	Saskatch	Z009	2009	NoWolf	325.34	NoWolf	1.68	0.60	28	16
4364	194	5	Saskatch	Z010	2009	NoWolf	287.31	NoWolf	2.40	0.42	28	16
4365	50	2	Saskatch	Z011	2009	NoWolf	275.53	NoWolf	1.77	0.56	28	16
4366	0	0	Saskatch	Z012	2009	NoWolf	254.38	NoWolf	1.68	0.60	28	16
4367	169	23	Saskatch	Z013	2009	NoWolf	269.84	NoWolf	2.68	0.37	28	16
4368	126	3	Saskatch	Z014	2009	NoWolf	241.27	NoWolf	2.80	0.36	28	16
4369	465	36	Saskatch	Z015	2009	NoWolf	260.99	NoWolf	1.63	0.61	28	16
4370	256	36	Saskatch	Z016	2009	NoWolf	200.19	NoWolf	1.16	0.87	28	16
4371	42	1	Saskatch	Z017	2009	NoWolf	176.12	NoWolf	2.83	0.35	28	16
4372	174	4	Saskatch	Z018	2009	NoWolf	259.53	NoWolf	2.10	0.48	28	16
4373	219	6	Saskatch	Z019	2009	NoWolf	275.22	NoWolf	2.82	0.35	28	16
4374	251	18	Saskatch	Z021	2009	NoWolf	153.61	NoWolf	2.91	0.34	28	16
4375	115	0	Saskatch	Z022	2009	NoWolf	150.38	NoWolf	3.71	0.27	28	16
4376	251	11	Saskatch	Z023	2009	NoWolf	197.45	NoWolf	3.01	0.33	28	16
4377	269	0	Saskatch	Z024	2009	NoWolf	202.82	NoWolf	4.95	0.20	28	16
4378	680	51	Saskatch	Z025	2009	NoWolf	194.38	NoWolf	2.53	0.40	28	16
4379	62	0	Saskatch	Z026	2009	NoWolf	173.97	NoWolf	3.06	0.33	28	16
4380	51	2	Saskatch	Z027	2009	NoWolf	116.47	NoWolf	1.78	0.56	28	16
4381	0	0	Saskatch	Z028	2009	NoWolf	133.32	NoWolf	4.42	0.23	28	16
4382	67	1	Saskatch	Z029	2009	NoWolf	141.90	NoWolf	3.29	0.30	28	16
4383	508	37	Saskatch	Z030	2009	NoWolf	81.95	NoWolf	3.45	0.29	28	16
4384	99	11	Saskatch	Z031	2009	NoWolf	198.93	NoWolf	2.03	0.49	28	16
4385	76	12	Saskatch	Z032	2009	NoWolf	159.44	NoWolf	2.67	0.38	28	16
4386	177	11	Saskatch	Z033	2009	NoWolf	152.09	NoWolf	3.96	0.25	28	16
4387	136	16	Saskatch	Z034	2009	NoWolf	109.11	NoWolf	4.62	0.22	28	16
4388	9	7	Saskatch	Z035	2009	NoWolf	64.72	NoWolf	5.12	0.20	28	16
4389	237	27	Saskatch	Z036	2009	NoWolf	138.51	NoWolf	3.23	0.31	28	16
4390	965	90	Saskatch	Z037	2009	NoWolf	50.16	NoWolf	3.49	0.29	28	16
4391	119	11	Saskatch	Z038	2009	NoWolf	140.06	NoWolf	3.12	0.32	28	16
4392	662	110	Saskatch	Z039	2009	NoWolf	81.83	NoWolf	4.19	0.24	28	16
4393	167	17	Saskatch	Z040	2009	NoWolf	52.17	NoWolf	3.36	0.30	28	16
4394	136	23	Saskatch	Z041	2009	NoWolf	61.13	NoWolf	2.77	0.36	28	16
4395	310	29	Saskatch	Z042	2009	Wolf	2.67	Transition	3.62	0.28	28	16
4396	203	26	Saskatch	Z043	2009	Wolf	50.71	Transition	2.45	0.41	28	16
4397	65	1	Saskatch	Z044	2009	NoWolf	46.63	NoWolf	3.69	0.27	28	16
4398	725	20	Saskatch	Z045	2009	NoWolf	48.41	NoWolf	5.71	0.18	28	16
4399	143	7	Saskatch	Z046	2009	NoWolf	75.22	NoWolf	7.59	0.13	28	16
4400	1052	56	Saskatch	Z047	2009	Wolf	12.86	Transition	7.60	0.13	28	16
4401	687	46	Saskatch	Z048	2009	NoWolf	12.16	NoWolf	4.62	0.22	28	16
4402	345	36	Saskatch	Z049	2009	Wolf	59.29	Transition	4.58	0.22	28	16
4403	282	49	Saskatch	Z050	2009	Wolf	87.51	Transition	2.18	0.46	28	16
4404	210	16	Saskatch	Z051	2009	Wolf	50.89	Transition	2.51	0.40	28	16
4405	207	17	Saskatch	Z052	2009	Wolf	7.87	Transition	4.13	0.24	28	16
4406	710	111	Saskatch	Z053	2009	Wolf	60.14	Transition	4.17	0.24	28	16
4407	727	78	Saskatch	Z054	2009	Wolf	6.73	Transition	4.45	0.22	28	16
4408	378	37	Saskatch	Z055	2009	Wolf	106.35	Transition	6.60	0.15	28	16
4409	16	2	Saskatch	A111	2010	NoWolf	7.68	NoWolf	2.44	0.41	56	21
4410	135	0	Saskatch	H025	2010	Wolf	97.15	Transition	2.81	0.36	56	21
4411	8	1	Saskatch	H044	2010	Wolf	76.85	Transition	1.50	0.67	56	21
4412	0	0	Saskatch	H075	2010	Wolf	123.44	Transition	0.91	1.10	56	21
4413	16	6	Saskatch	H100	2010	Wolf	58.67	Transition	2.04	0.49	56	21
4414	1	2	Saskatch	H101	2010	Wolf	107.96	Transition	2.89	0.35	56	21
4415	31	19	Saskatch	H102	2010	Wolf	12.51	Transition	6.11	0.16	56	21
4416	2	0	Saskatch	H103	2010	Wolf	24.20	Transition	4.97	0.20	56	21
4417	27	4	Saskatch	H104	2010	Wolf	3.26	Transition	10.11	0.10	56	21
4418	81	4	Saskatch	H105	2010	Wolf	60.18	Transition	3.98	0.25	56	21
4419	1	1	Saskatch	H106	2010	Wolf	11.64	Transition	4.12	0.24	56	21
4420	0	2	Saskatch	H110	2010	Wolf	35.90	Transition	2.17	0.46	56	21
4421	0	0	Saskatch	M037	2010	Wolf	158.25	Transition	2.14	0.47	56	21
4422	97	14	Saskatch	M038	2010	Wolf	145.85	Transition	2.69	0.37	56	21
4423	0	0	Saskatch	M041	2010	Wolf	75.67	Transition	3.29	0.30	56	21
4424	63	2	Saskatch	M047	2010	Wolf	59.77	Transition	10.08	0.10	56	21
4425	0	0	Saskatch	M049	2010	Wolf	63.33	Transition	3.88	0.26	56	21
4426	27	4	Saskatch	M052	2010	Wolf	115.80	Transition	5.61	0.18	56	21
4427	19	3	Saskatch	M053	2010	Wolf	141.60	Transition	1.50	0.66	56	21
4428	66	1	Saskatch	M054	2010	Wolf	60.48	Transition	9.08	0.11	56	21
4429	104	12	Saskatch	M055	2010	Wolf	53.30	Transition	8.32	0.12	56	21
4430	2	2	Saskatch	M056	2010	Wolf	63.99	Transition	4.92	0.20	56	21
4431	11	2	Saskatch	M058	2010	Wolf	89.70	Transition	9.03	0.11	56	21
4432	0	2	Saskatch	M060	2010	Wolf	85.15	Transition	2.38	0.42	56	21
4433	71	14	Saskatch	M081	2010	Wolf	83.75	Transition	7.11	0.14	56	21
4434	0	0	Saskatch	M38B	2010	Wolf	135.98	Transition	3.52	0.28	56	21
4435	1	3	Saskatch	N005	2010	Wolf	246.92	Wolf	0.36	2.81	56	21
4436	3	21	Saskatch	N006	2010	Wolf	240.88	Wolf	0.21	4.78	56	21
4437	0	0	Saskatch	N007	2010	Wolf	283.04	Wolf	0.25	3.97	56	21
4438	0	0	Saskatch	N008	2010	Wolf	375.17	Wolf	0.03	31.52	56	21
4439	2	25	Saskatch	N009	2010	Wolf	383.87	Wolf	0.08	12.90	56	21
4440	0	0	Saskatch	N010	2010	Wolf	469.86	Wolf	0.04	27.94	56	21
4441	0	2	Saskatch	N011	2010	Wolf	316.57	Wolf	0.27	3.67	56	21
4442	4	9	Saskatch	N012	2010	Wolf	217.85	Wolf	0.67	1.49	56	21
4443	8	4	Saskatch	N013	2010	Wolf	222.22	Wolf	1.09	0.92	56	21
4444	8	4	Saskatch	N014	2010	Wolf	271.39	Wolf	0.58	1.71	56	21
4445	11	14	Saskatch	N015	2010	Wolf	298.05	Wolf	0.59	1.69	56	21
4446	0	7	Saskatch	N016	2010	Wolf	372.60	Wolf	0.11	9.01	56	21
4447	0	3	Saskatch	N017	2010	Wolf	407.90	Wolf	0.12	8.68	56	21
4448	0	3	Saskatch	N018	2010	Wolf	518.57	Wolf	0.09	10.66	56	21
4449	0	8	Saskatch	N019	2010	Wolf	447.20	Wolf	0.11	9.47	56	21
4450	0	3	Saskatch	N021	2010	Wolf	273.45	Wolf	0.53	1.88	56	21
4451	0	0	Saskatch	N022	2010	Wolf	595.88	Wolf	0.04	26.50	56	21
4452	0	0	Saskatch	N023	2010	Wolf	702.31	Wolf	0.10	10.26	56	21
4453	0	4	Saskatch	N024	2010	Wolf	741.42	Wolf	na	na	56	21
4454	0	2	Saskatch	N026	2010	Wolf	572.95	Wolf	0.09	11.50	56	21
4455	2	12	Saskatch	N028	2010	Wolf	190.76	Transition	0.70	1.44	56	21
4456	0	0	Saskatch	N031	2010	Wolf	243.65	Wolf	1.14	0.88	56	21
4457	1	1	Saskatch	N032	2010	Wolf	277.91	Wolf	0.15	6.70	56	21
4458	0	2	Saskatch	N033	2010	Wolf	325.92	Wolf	0.32	3.11	56	21
4459	1	2	Saskatch	N034	2010	Wolf	308.95	Wolf	0.13	7.60	56	21
4460	2	4	Saskatch	N035	2010	Wolf	237.73	Wolf	0.27	3.70	56	21
4461	0	2	Saskatch	N050	2010	Wolf	725.41	Wolf	0.01	167.00	56	21
4462	1	7	Saskatch	N057	2010	Wolf	613.92	Wolf	0.02	60.33	56	21
4463	2	8	Saskatch	N066	2010	Wolf	240.73	Wolf	0.29	3.48	56	21
4464	0	0	Saskatch	N068	2010	Wolf	520.28	Wolf	0.03	37.67	56	21
4465	0	0	Saskatch	N071	2010	Wolf	288.48	Wolf	0.16	6.14	56	21
4466	0	0	Saskatch	N074	2010	Wolf	360.77	Wolf	0.20	5.13	56	21
4467	0	7	Saskatch	N078	2010	Wolf	436.02	Wolf	0.05	19.65	56	21
4468	0	3	Saskatch	N079	2010	Wolf	352.06	Wolf	0.06	15.66	56	21
4469	0	3	Saskatch	N080	2010	Wolf	638.78	Wolf	0.02	59.00	56	21
4470	9	1	Saskatch	N086	2010	Wolf	215.76	Wolf	0.56	1.80	56	21
4471	0	2	Saskatch	N090	2010	Wolf	163.41	Transition	0.36	2.81	56	21
4472	0	0	Saskatch	N093	2010	Wolf	661.57	Wolf	0.00	278.50	56	21
4473	43	4	Saskatch	P001	2010	Wolf	117.67	Transition	1.63	0.61	56	21
4474	16	0	Saskatch	P002	2010	Wolf	103.05	Transition	2.57	0.39	56	21
4475	9	10	Saskatch	P003	2010	Wolf	162.24	Transition	1.17	0.85	56	21
4476	3	0	Saskatch	P004	2010	Wolf	196.95	Transition	0.45	2.20	56	21
4477	38	8	Saskatch	P020	2010	NoWolf	235.86	NoWolf	1.47	0.68	56	21
4478	20	1	Saskatch	P027	2010	Wolf	17.82	Transition	6.71	0.15	56	21
4479	2	1	Saskatch	P029	2010	Wolf	136.34	Transition	2.45	0.41	56	21
4480	13	12	Saskatch	P030	2010	Wolf	154.43	Transition	1.17	0.85	56	21
4481	0	1	Saskatch	P036	2010	Wolf	148.26	Transition	0.32	3.13	56	21
4482	20	4	Saskatch	P062	2010	Wolf	122.38	Transition	1.86	0.54	56	21
4483	13	7	Saskatch	P063	2010	Wolf	129.18	Transition	1.36	0.73	56	21
4484	0	0	Saskatch	P064	2010	Wolf	93.99	Transition	1.44	0.69	56	21
4485	0	1	Saskatch	P065	2010	Wolf	198.53	Transition	0.71	1.41	56	21
4486	1	1	Saskatch	P069	2010	Wolf	169.44	Transition	0.43	2.30	56	21
4487	10	1	Saskatch	P072	2010	Wolf	142.77	Transition	0.56	1.79	56	21
4488	0	1	Saskatch	P073	2010	Wolf	158.92	Transition	1.17	0.85	56	21
4489	0	0	Saskatch	P085	2010	Wolf	68.02	Transition	1.32	0.76	56	21
4490	2	3	Saskatch	P088	2010	Wolf	177.64	Transition	0.38	2.66	56	21
4491	101	8	Saskatch	Z001	2010	NoWolf	347.73	NoWolf	3.54	0.28	56	21
4492	576	38	Saskatch	Z002	2010	NoWolf	410.27	NoWolf	4.63	0.22	56	21
4493	359	14	Saskatch	Z003	2010	NoWolf	445.70	NoWolf	6.92	0.14	56	21
4494	387	77	Saskatch	Z004	2010	NoWolf	347.78	NoWolf	1.96	0.51	56	21
4495	353	68	Saskatch	Z005	2010	NoWolf	329.51	NoWolf	3.68	0.27	56	21
4496	204	20	Saskatch	Z006	2010	NoWolf	379.08	NoWolf	6.24	0.16	56	21
4497	33	0	Saskatch	Z007	2010	NoWolf	397.56	NoWolf	1.50	0.66	56	21
4498	73	28	Saskatch	Z008	2010	NoWolf	329.21	NoWolf	1.46	0.68	56	21
4499	0	1	Saskatch	Z009	2010	NoWolf	325.34	NoWolf	1.68	0.60	56	21
4500	446	40	Saskatch	Z010	2010	NoWolf	287.31	NoWolf	2.40	0.42	56	21
4501	70	4	Saskatch	Z011	2010	NoWolf	275.53	NoWolf	1.77	0.56	56	21
4502	0	0	Saskatch	Z012	2010	NoWolf	254.38	NoWolf	1.68	0.60	56	21
4503	322	46	Saskatch	Z013	2010	NoWolf	269.84	NoWolf	2.68	0.37	56	21
4504	198	9	Saskatch	Z014	2010	NoWolf	241.27	NoWolf	2.80	0.36	56	21
4505	209	9	Saskatch	Z015	2010	NoWolf	260.99	NoWolf	1.63	0.61	56	21
4506	203	26	Saskatch	Z016	2010	NoWolf	200.19	NoWolf	1.16	0.87	56	21
4507	396	20	Saskatch	Z017	2010	NoWolf	176.12	NoWolf	2.83	0.35	56	21
4508	371	0	Saskatch	Z018	2010	NoWolf	259.53	NoWolf	2.10	0.48	56	21
4509	194	4	Saskatch	Z019	2010	NoWolf	275.22	NoWolf	2.82	0.35	56	21
4510	353	33	Saskatch	Z021	2010	NoWolf	153.61	NoWolf	2.91	0.34	56	21
4511	42	4	Saskatch	Z022	2010	NoWolf	150.38	NoWolf	3.71	0.27	56	21
4512	71	2	Saskatch	Z023	2010	NoWolf	197.45	NoWolf	3.01	0.33	56	21
4513	136	7	Saskatch	Z024	2010	NoWolf	202.82	NoWolf	4.95	0.20	56	21
4514	580	17	Saskatch	Z025	2010	NoWolf	194.38	NoWolf	2.53	0.40	56	21
4515	19	0	Saskatch	Z026	2010	NoWolf	173.97	NoWolf	3.06	0.33	56	21
4516	0	0	Saskatch	Z027	2010	NoWolf	116.47	NoWolf	1.78	0.56	56	21
4517	142	4	Saskatch	Z028	2010	NoWolf	133.32	NoWolf	4.42	0.23	56	21
4518	107	7	Saskatch	Z029	2010	NoWolf	141.90	NoWolf	3.29	0.30	56	21
4519	393	24	Saskatch	Z030	2010	NoWolf	81.95	NoWolf	3.45	0.29	56	21
4520	171	11	Saskatch	Z031	2010	NoWolf	198.93	NoWolf	2.03	0.49	56	21
4521	99	6	Saskatch	Z032	2010	NoWolf	159.44	NoWolf	2.67	0.38	56	21
4522	171	3	Saskatch	Z033	2010	NoWolf	152.09	NoWolf	3.96	0.25	56	21
4523	193	9	Saskatch	Z034	2010	NoWolf	109.11	NoWolf	4.62	0.22	56	21
4524	39	0	Saskatch	Z035	2010	NoWolf	64.72	NoWolf	5.12	0.20	56	21
4525	136	20	Saskatch	Z036	2010	NoWolf	138.51	NoWolf	3.23	0.31	56	21
4526	1007	68	Saskatch	Z037	2010	NoWolf	50.16	NoWolf	3.49	0.29	56	21
4527	401	34	Saskatch	Z038	2010	NoWolf	140.06	NoWolf	3.12	0.32	56	21
4528	384	45	Saskatch	Z039	2010	NoWolf	81.83	NoWolf	4.19	0.24	56	21
4529	227	44	Saskatch	Z040	2010	NoWolf	52.17	NoWolf	3.36	0.30	56	21
4530	362	84	Saskatch	Z041	2010	NoWolf	61.13	NoWolf	2.77	0.36	56	21
